x,y,yaw,0.266,2.151,0.002
-5401.887,-224.863,-1.418,-13.06,-246.167,-0.124
-5402.22,-227.529,-1.419,-14.566,-237.412,-0.117
-5402.806,-231.139,-1.419,-18.456,-239.653,-0.1
-5403.28,-233.828,-1.419,-20.62,-232.096,-0.086
-5403.664,-237.361,-1.416,-21.542,-234.333,-0.051
-5404.272,-240.992,-1.415,-24.637,-237.249,-0.026
-5404.591,-244.374,-1.412,-24.29,-237.174,0.003
-5404.822,-246.871,-1.41,-23.1,-228.003,0.025
-5405.223,-250.599,-1.406,-23.823,-232.85,0.053
-5405.526,-253.404,-1.403,-23.442,-227.48,0.074
-5405.852,-256.947,-1.403,-23.354,-230.494,0.066
-5406.092,-259.595,-1.402,-22.392,-223.861,0.061
-5406.351,-263.102,-1.401,-21.757,-227.038,0.063
-5406.535,-265.725,-1.4,-20.452,-220.658,0.064
-5406.657,-267.596,-1.399,-18.702,-207.465,0.065
-5406.614,-271.245,-1.398,-15.508,-214.519,0.068
-5406.737,-275.031,-1.395,-14.503,-221.945,0.082
-5406.595,-278.623,-1.394,-10.9,-226.283,0.085
-5406.451,-281.322,-1.392,-7.819,-220.79,0.088
-5406.312,-284.906,-1.392,-5.238,-225.214,0.08
-5406.182,-287.6,-1.391,-3.13,-219.826,0.073
-5406.064,-289.533,-1.39,-1.453,-207.397,0.068
-5405.938,-293.085,-1.388,0.054,-213.469,0.08
-5406.034,-296.664,-1.388,-0.94,-218.912,0.073
-5406.115,-299.364,-1.387,-1.639,-214.519,0.068
-5406.333,-302.854,-1.385,-3.641,-218.891,0.078
-5406.516,-305.477,-1.383,-4.981,-213.707,0.084
-5406.282,-309.158,-1.384,-1.845,-220.17,0.066
-5406.35,-312.334,-1.382,-2.275,-220.485,0.072
-5406.405,-314.683,-1.38,-2.505,-212.244,0.076
-5406.448,-316.331,-1.379,-2.579,-197.999,0.079
-5406.526,-320.603,-1.379,-3.006,-212.851,0.067
-5406.589,-323.914,-1.379,-3.205,-215.641,0.058
-5406.637,-326.39,-1.379,-3.23,-209.414,0.051
-5406.673,-328.153,-1.379,-3.124,-196.765,0.046
-5406.698,-329.322,-1.378,-2.925,-179.859,0.042
-5406.715,-330.007,-1.378,-2.666,-160.458,0.038
-5406.367,-334.611,-1.376,1.303,-184.257,0.049
-5406.109,-338.943,-1.374,3.764,-201.755,0.063
-5405.893,-342.327,-1.372,5.436,-206.926,0.074
-5405.716,-344.882,-1.37,6.463,-202.793,0.081
-5405.574,-346.725,-1.368,6.973,-191.945,0.086
-5405.178,-350.57,-1.366,10.028,-203.295,0.091
-5404.853,-353.529,-1.365,11.899,-203.865,0.095
-5404.45,-357.009,-1.363,14.29,-209.708,0.102
-5404.128,-359.641,-1.36,15.507,-205.963,0.106
-5403.875,-362.693,-1.358,15.831,-207.094,0.115
-5403.685,-364.96,-1.356,15.462,-199.97,0.121
-5403.548,-366.559,-1.353,14.595,-187.021,0.126
-5403.456,-367.603,-1.351,13.393,-170.269,0.129
-5402.926,-370.981,-1.353,16.886,-179.999,0.088
-5402.573,-374.21,-1.355,18.03,-186.767,0.06
-5402.301,-376.666,-1.356,18.182,-184.588,0.039
-5402.098,-378.457,-1.357,17.595,-175.884,0.024
-5401.955,-379.689,-1.358,16.486,-162.695,0.012
-5401.86,-380.459,-1.359,15.033,-146.699,0.004
-5401.806,-380.86,-1.359,13.381,-129.245,-0.002
-5401.783,-380.971,-1.36,11.647,-111.385,-0.007
-5401.785,-380.865,-1.36,9.919,-93.912,-0.01
-5401.804,-380.602,-1.361,8.261,-77.396,-0.013
-5401.836,-380.234,-1.361,6.719,-62.221,-0.015
-5401.875,-379.802,-1.361,5.321,-48.621,-0.016
-5401.92,-379.339,-1.362,4.085,-36.706,-0.017
-5401.965,-378.871,-1.362,3.014,-26.495,-0.018
-5402.01,-378.418,-1.362,2.108,-17.934,-0.018
-5402.053,-377.993,-1.363,1.357,-10.921,-0.018
-5402.093,-377.605,-1.363,0.75,-5.321,-0.018
-5402.128,-377.26,-1.363,0.273,-0.98,-0.018
-5402.16,-376.958,-1.363,-0.089,2.264,-0.018
-5402.187,-376.702,-1.364,-0.354,4.573,-0.018
-5402.209,-376.488,-1.364,-0.536,6.103,-0.018
-5402.228,-376.314,-1.364,-0.649,6.999,-0.018
-5402.243,-376.176,-1.365,-0.708,7.391,-0.018
-5402.255,-376.069,-1.365,-0.725,7.397,-0.018
-5402.264,-375.991,-1.365,-0.709,7.117,-0.017
-5402.27,-375.936,-1.365,-0.67,6.636,-0.017
-5402.274,-375.9,-1.366,-0.616,6.027,-0.017
-5402.277,-375.88,-1.366,-0.552,5.344,-0.017
-5402.278,-375.873,-1.366,-0.483,4.635,-0.017
-5402.278,-375.875,-1.366,-0.414,3.933,-0.016
-5402.278,-375.884,-1.367,-0.347,3.263,-0.016
-5402.276,-375.898,-1.367,-0.284,2.643,-0.016
-5402.275,-375.914,-1.367,-0.227,2.084,-0.016
-5402.273,-375.932,-1.367,-0.176,1.59,-0.016
-5402.271,-375.951,-1.367,-0.132,1.164,-0.016
-5402.27,-375.969,-1.368,-0.094,0.805,-0.015
-5402.268,-375.986,-1.368,-0.062,0.509,-0.015
-5402.266,-376.002,-1.368,-0.036,0.271,-0.015
-5402.265,-376.017,-1.368,-0.016,0.084,-0.015
-5402.264,-376.029,-1.369,0,-0.057,-0.015
-5402.263,-376.04,-1.369,0.011,-0.159,-0.014
-5402.262,-376.049,-1.369,0.02,-0.228,-0.014
-5402.261,-376.056,-1.369,0.025,-0.27,-0.014
-5402.26,-376.062,-1.369,0.028,-0.291,-0.014
-5402.26,-376.067,-1.37,0.029,-0.295,-0.014
-5402.259,-376.07,-1.37,0.028,-0.287,-0.014
-5402.259,-376.072,-1.37,0.027,-0.27,-0.013
-5402.259,-376.074,-1.37,0.025,-0.247,-0.013
-5402.259,-376.075,-1.37,0.023,-0.221,-0.013
-5402.258,-376.075,-1.37,0.02,-0.193,-0.013
-5402.258,-376.076,-1.371,0.017,-0.164,-0.013
-5402.258,-376.075,-1.371,0.015,-0.137,-0.013
-5402.259,-376.075,-1.371,0.012,-0.112,-0.012
-5402.259,-376.074,-1.371,0.01,-0.089,-0.012
-5402.259,-376.073,-1.371,0.008,-0.069,-0.012
-5402.259,-376.073,-1.372,0.006,-0.051,-0.012
-5402.259,-376.072,-1.372,0.004,-0.036,-0.012
-5402.259,-376.071,-1.372,0.003,-0.023,-0.012
-5402.259,-376.071,-1.372,0.002,-0.013,-0.012
-5402.259,-376.07,-1.372,0.001,-0.005,-0.011
-5402.259,-376.069,-1.372,0,0.001,-0.011
-5402.259,-376.069,-1.373,0,0.005,-0.011
-5402.259,-376.069,-1.373,-0.001,0.008,-0.011
-5402.259,-376.068,-1.373,-0.001,0.01,-0.011
-5402.259,-376.068,-1.373,-0.001,0.011,-0.011
-5402.259,-376.068,-1.373,-0.001,0.012,-0.011
-5402.259,-376.068,-1.373,-0.001,0.012,-0.011
-5402.259,-376.068,-1.373,-0.001,0.011,-0.01
-5402.259,-376.068,-1.374,-0.001,0.01,-0.01
-5402.259,-376.068,-1.374,-0.001,0.009,-0.01
-5402.259,-376.067,-1.374,-0.001,0.008,-0.01
-5402.259,-376.067,-1.374,-0.001,0.007,-0.01
-5402.259,-376.067,-1.374,-0.001,0.006,-0.01
-5402.259,-376.068,-1.374,-0.001,0.005,-0.01
-5402.259,-376.068,-1.374,0,0.004,-0.01
-5402.259,-376.068,-1.375,0,0.003,-0.009
-5402.259,-376.068,-1.375,0,0.002,-0.009
-5402.259,-376.068,-1.375,0,0.002,-0.009
-5402.259,-376.068,-1.375,0,0.001,-0.009
-5402.259,-376.068,-1.375,0,0.001,-0.009
-5402.259,-376.068,-1.375,0,0,-0.009
-5402.259,-376.068,-1.375,0,0,-0.009
-5402.259,-376.068,-1.376,0,0,-0.009
-5402.259,-376.068,-1.376,0,0,-0.009
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.376,0,0,-0.008
-5402.259,-376.068,-1.377,0,0,-0.008
-5402.259,-376.068,-1.377,0,0,-0.008
-5402.259,-376.068,-1.377,0,0,-0.008
-5402.259,-376.068,-1.377,0,0,-0.008
-5402.259,-376.068,-1.377,0,0,-0.007
-5402.259,-376.068,-1.377,0,0,-0.007
-5402.259,-376.068,-1.377,0,0,-0.007
-5414.285,-467.218,-1.368,-123.802,-938.361,0.084
-5424.598,-544.892,-1.359,-211.765,-1599.982,0.153
-5433.144,-609.247,-1.352,-268.599,-2027.193,0.204
-5440.057,-661.291,-1.345,-300.256,-2264.836,0.242
-5445.496,-702.241,-1.338,-312.099,-2353.321,0.269
-5449.639,-733.423,-1.332,-308.851,-2328.228,0.288
-5453.002,-759.638,-1.338,-298.053,-2255.7,0.19
-5455.314,-778.884,-1.343,-278.022,-2122.093,0.113
-5456.811,-791.69,-1.347,-252.54,-1941.84,0.057
-5457.731,-800.498,-1.353,-224.872,-1746.933,-0.01
-5458.178,-805.45,-1.359,-196.404,-1541.001,-0.061
-5458.427,-807.691,-1.364,-170.079,-1337.44,-0.097
-5458.298,-807.716,-1.368,-143.734,-1141.001,-0.127
-5458.109,-806.377,-1.372,-120.654,-959.422,-0.143
-5457.741,-803.984,-1.375,-99.123,-793.685,-0.145
-5457.343,-801.286,-1.376,-80.446,-649.185,-0.138
-5456.965,-798.495,-1.377,-64.725,-524.975,-0.128
-5456.718,-795.774,-1.377,-52.665,-419.759,-0.111
-5456.395,-793.07,-1.376,-41.588,-330.191,-0.085
-5456.247,-791.001,-1.375,-33.953,-260.335,-0.061
-5456.014,-789.355,-1.373,-26.561,-205.104,-0.035
-5455.967,-788.232,-1.371,-22.171,-163.377,-0.007
-5455.809,-787.688,-1.368,-17.286,-133.754,0.025
-5455.679,-787.587,-1.364,-13.397,-113.037,0.054
-5455.779,-787.855,-1.361,-12.464,-99.173,0.073
-5455.744,-788.695,-1.358,-10.271,-93.233,0.095
-5455.924,-789.829,-1.356,-10.614,-91.196,0.103
-5455.996,-791.392,-1.355,-9.792,-93.876,0.098
-5456.038,-793.147,-1.353,-8.787,-98.142,0.102
-5455.912,-795.164,-1.352,-6.191,-104.468,0.093
-5455.892,-797.336,-1.352,-5.081,-111.463,0.083
-5455.997,-800.328,-1.352,-5.405,-125.872,0.064
-5455.961,-803.4,-1.352,-4.248,-138.992,0.057
-5455.821,-806.413,-1.351,-2.182,-149.57,0.06
-5455.745,-809.408,-1.352,-1.08,-158.406,0.045
-5455.804,-812.305,-1.35,-1.524,-164.932,0.051
-5455.796,-815.161,-1.348,-1.219,-170.075,0.065
-5455.655,-818.108,-1.346,0.415,-175.404,0.077
-5455.514,-820.861,-1.343,1.806,-177.947,0.09
-5455.309,-823.444,-1.341,3.653,-178.367,0.099
-5455.228,-826.222,-1.338,3.945,-180.735,0.115
-5455.067,-828.688,-1.334,5.017,-179.535,0.135
-5454.729,-831.096,-1.331,7.761,-177.93,0.144
-5454.738,-833.312,-1.329,6.533,-174.572,0.143
-5454.607,-835.395,-1.324,6.916,-170.337,0.163
-5454.418,-837.347,-1.321,7.845,-165.386,0.176
-5454.364,-839.316,-1.316,7.251,-161.329,0.191
-5454.062,-841.184,-1.312,9.293,-156.84,0.202
-5454.018,-842.856,-1.307,8.378,-150.985,0.222
-5453.791,-844.249,-1.303,9.486,-143.116,0.227
-5453.908,-845.459,-1.3,6.884,-134.533,0.226
-5453.767,-846.532,-1.295,7.319,-125.792,0.241
-5453.653,-847.279,-1.292,7.418,-114.977,0.24
-5453.547,-847.835,-1.288,7.421,-103.793,0.242
-5453.41,-848.273,-1.286,7.736,-93.038,0.227
-5453.56,-848.446,-1.284,5.061,-81.133,0.209
-5453.572,-848.431,-1.283,4.184,-69.055,0.182
-5453.793,-848.409,-1.283,1.291,-58.67,0.157
-5453.784,-848.181,-1.284,1.199,-47.689,0.129
-5453.91,-847.661,-1.286,-0.27,-35.326,0.085
-5453.978,-847.007,-1.289,-0.934,-23.403,0.049
-5453.944,-846.469,-1.291,-0.447,-14.42,0.018
-5454.071,-846.063,-1.293,-1.685,-8.121,0.003
-5454.145,-845.591,-1.294,-2.196,-2.06,-0.013
-5454.155,-845.138,-1.294,-1.983,2.899,-0.011
-5454.251,-844.757,-1.293,-2.678,6.393,0
-5454.187,-844.421,-1.292,-1.62,8.918,0.015
-5454.161,-844.291,-1.29,-1.118,8.942,0.028
-5454.165,-844.069,-1.289,-0.998,9.913,0.036
-5454.111,-843.948,-1.288,-0.292,9.7,0.039
-5454.099,-843.905,-1.286,-0.13,8.721,0.047
-5454.184,-843.89,-1.285,-0.984,7.588,0.052
-5453.874,-843.957,-1.284,2.353,5.788,0.054
-5453.927,-843.985,-1.285,1.462,4.641,0.04
-5454.156,-843.885,-1.284,-1.108,4.986,0.039
-5454.25,-843.842,-1.284,-1.91,4.702,0.036
-5453.863,-844.093,-1.284,2.35,1.423,0.03
-5453.988,-844.141,-1.284,0.717,0.725,0.029
-5453.971,-844.019,-1.284,0.785,1.871,0.023
-5454.064,-843.889,-1.283,-0.29,2.936,0.026
-5454.152,-843.949,-1.283,-1.15,1.885,0.021
-5454.269,-843.986,-1.284,-2.18,1.225,0.013
-5454.106,-843.891,-1.284,-0.188,2.025,0.011
-5454.103,-844.014,-1.284,-0.13,0.464,0.01
-5454.072,-844.025,-1.284,0.214,0.28,0.009
-5454.2,-844.003,-1.284,-1.142,0.462,0.01
-5454.203,-843.987,-1.283,-1.002,0.556,0.011
-5454.415,-843.921,-1.284,-3.036,1.155,0.003
-5454.381,-843.847,-1.285,-2.238,1.752,-0.011
-5454.403,-843.894,-1.286,-2.143,1.01,-0.016
-5454.271,-843.953,-1.286,-0.468,0.253,-0.009
-5454.176,-843.914,-1.286,0.584,0.619,-0.008
-5454.253,-844.022,-1.286,-0.295,-0.586,-0.013
-5454.337,-844.153,-1.287,-1.115,-1.848,-0.022
-5454.487,-844.289,-1.288,-2.498,-2.98,-0.023
-5454.357,-844.331,-1.288,-0.791,-2.974,-0.017
-5454.464,-844.374,-1.288,-1.773,-2.978,-0.018
-5454.223,-844.51,-1.288,0.961,-3.939,-0.015
-5454.302,-844.427,-1.287,0.009,-2.504,-0.004
-5454.302,-844.486,-1.286,0.005,-2.745,0.003
-5454.262,-844.338,-1.286,0.423,-0.815,0.006
-5454.306,-844.452,-1.287,-0.091,-1.874,0
-5454.407,-844.291,-1.287,-1.119,0.065,-0.006
-5454.328,-843.988,-1.288,-0.139,3.174,-0.013
-5454.307,-843.832,-1.289,0.092,4.313,-0.02
-5454.153,-843.659,-1.29,1.661,5.461,-0.027
-5454.14,-843.597,-1.29,1.558,5.292,-0.023
-5454.143,-843.594,-1.291,1.293,4.543,-0.027
-5454.079,-843.532,-1.294,1.765,4.518,-0.053
-5454.026,-843.486,-1.297,2.046,4.326,-0.073
-5454.433,-843.541,-1.299,-2.44,3.128,-0.086
-5454.53,-843.607,-1.301,-3.079,1.983,-0.087
-5454.608,-843.668,-1.302,-3.432,1.061,-0.088
-5454.669,-843.723,-1.304,-3.561,0.339,-0.089
-5454.716,-843.772,-1.305,-3.52,-0.207,-0.089
-5454.99,-843.706,-1.302,-5.816,0.501,-0.043
-5455.216,-843.65,-1.299,-7.288,1.004,-0.009
-5455.398,-843.603,-1.296,-8.095,1.338,0.017
-5455.542,-843.565,-1.294,-8.381,1.533,0.036
-5455.433,-843.321,-1.292,-6.028,3.818,0.05
-5455.328,-843.117,-1.29,-4.059,5.359,0.06
-5455.229,-842.95,-1.288,-2.448,6.291,0.067
-5455.164,-843.043,-1.289,-1.411,4.403,0.051
-5455.104,-843.132,-1.29,-0.591,2.84,0.038
-5454.953,-843.25,-1.29,1.048,1.205,0.024
-5454.825,-843.355,-1.291,2.218,-0.048,0.013
-5454.717,-843.445,-1.292,2.997,-0.972,0.006
-5454.841,-843.508,-1.291,1.287,-1.477,0.014
-5454.95,-843.56,-1.29,-0.025,-1.793,0.02
-5455.044,-843.602,-1.289,-0.994,-1.957,0.025
-5455.122,-843.78,-1.289,-1.646,-3.505,0.02
-5455.227,-843.946,-1.289,-2.486,-4.696,0.019
-5455.313,-844.081,-1.289,-3.011,-5.396,0.018
-5455.383,-844.188,-1.289,-3.284,-5.705,0.018
-5455.183,-843.999,-1.289,-0.739,-2.916,0.014
-5455.025,-844.321,-1.288,0.992,-5.809,0.021
-5454.756,-844.344,-1.288,3.616,-5.191,0.017
-5454.709,-844.183,-1.288,3.569,-2.768,0.014
-5454.634,-844.2,-1.288,3.819,-2.535,0.015
-5454.582,-844.079,-1.287,3.787,-0.922,0.018
-5454.531,-843.984,-1.288,3.752,0.197,0.008
-5454.446,-844.033,-1.288,4.076,-0.337,0.007
-5454.43,-844.047,-1.288,3.642,-0.437,0.005
-5454.325,-844.045,-1.289,4.189,-0.346,-0.01
-5454.354,-843.891,-1.289,3.273,1.286,-0.006
-5454.386,-843.76,-1.289,2.47,2.443,-0.002
-5454.381,-843.888,-1.293,2.155,0.776,-0.044
-5454.381,-843.999,-1.297,1.839,-0.485,-0.075
-5454.384,-844.094,-1.301,1.536,-1.398,-0.098
-5454.39,-844.175,-1.304,1.252,-2.018,-0.114
-5454.396,-844.241,-1.307,0.995,-2.399,-0.125
-5454.405,-844.293,-1.31,0.766,-2.588,-0.133
-5454.413,-844.334,-1.313,0.568,-2.628,-0.139
-5454.421,-844.365,-1.315,0.4,-2.557,-0.142
-5454.429,-844.387,-1.318,0.26,-2.406,-0.144
-5454.436,-844.401,-1.32,0.147,-2.202,-0.146
-5454.443,-844.41,-1.322,0.058,-1.967,-0.146
-5454.449,-844.414,-1.325,-0.01,-1.717,-0.146
-5454.454,-844.414,-1.327,-0.06,-1.467,-0.145
-5454.458,-844.411,-1.329,-0.095,-1.226,-0.144
-5454.461,-844.407,-1.331,-0.117,-1,-0.143
-5454.464,-844.401,-1.333,-0.128,-0.796,-0.141
-5454.466,-844.395,-1.335,-0.132,-0.614,-0.14
-5454.468,-844.388,-1.337,-0.13,-0.456,-0.138
-5454.469,-844.382,-1.339,-0.123,-0.322,-0.137
-5454.47,-844.376,-1.341,-0.113,-0.21,-0.135
-5454.47,-844.37,-1.343,-0.102,-0.12,-0.133
-5454.471,-844.365,-1.345,-0.089,-0.048,-0.132
-5454.471,-844.36,-1.347,-0.077,0.006,-0.13
-5454.471,-844.356,-1.349,-0.064,0.046,-0.128
-5454.47,-844.353,-1.351,-0.053,0.074,-0.126
-5454.47,-844.35,-1.353,-0.042,0.092,-0.125
-5454.47,-844.348,-1.354,-0.033,0.101,-0.123
-5454.47,-844.346,-1.356,-0.025,0.105,-0.122
-5454.469,-844.345,-1.358,-0.018,0.103,-0.12
-5454.469,-844.344,-1.359,-0.012,0.098,-0.118
-5454.469,-844.343,-1.361,-0.007,0.09,-0.117
-5454.468,-844.343,-1.363,-0.003,0.081,-0.115
-5454.468,-844.342,-1.364,0,0.071,-0.114
-5454.468,-844.342,-1.366,0.002,0.061,-0.112
-5454.468,-844.342,-1.368,0.003,0.051,-0.111
-5454.468,-844.343,-1.369,0.004,0.042,-0.109
-5454.467,-844.343,-1.371,0.005,0.034,-0.108
-5454.467,-844.343,-1.372,0.005,0.026,-0.106
-5454.467,-844.343,-1.374,0.005,0.02,-0.105
-5454.467,-844.344,-1.375,0.005,0.014,-0.104
-5454.401,-844.205,-1.331,0.688,1.439,0.336
-5454.345,-844.088,-1.293,1.166,2.436,0.682
-5454.451,-844.042,-1.284,-0.101,2.544,0.666
-5454.543,-844.008,-1.275,-1.033,2.525,0.654
-5454.371,-844.114,-1.271,0.896,1.065,0.603
-5454.226,-844.146,-1.268,2.248,0.576,0.536
-5454.056,-843.982,-1.267,3.67,2.177,0.465
-5453.998,-844.091,-1.268,3.724,0.737,0.389
-5454.032,-844.095,-1.268,2.826,0.589,0.326
-5454.068,-844.065,-1.268,2.043,0.807,0.274
-5454.046,-844.066,-1.27,1.972,0.677,0.22
-5453.898,-844.158,-1.271,3.198,-0.364,0.172
-5453.998,-844.139,-1.273,1.705,-0.123,0.127
-5454.071,-844.193,-1.274,0.695,-0.66,0.098
-5454.086,-844.13,-1.276,0.438,0.09,0.065
-5453.932,-844.101,-1.278,1.964,0.37,0.038
-5454.055,-844.119,-1.279,0.414,0.139,0.022
-5454.17,-844.237,-1.28,-0.839,-1.099,0.01
-5454.157,-844.289,-1.281,-0.581,-1.473,0
-5454.213,-844.324,-1.283,-1.072,-1.623,-0.016
-5454.263,-844.182,-1.283,-1.429,0.079,-0.018
-5454.324,-844.25,-1.284,-1.844,-0.63,-0.02
-5454.393,-844.325,-1.285,-2.281,-1.312,-0.028
-5454.365,-844.269,-1.285,-1.66,-0.538,-0.024
-5454.376,-844.3,-1.285,-1.533,-0.775,-0.021
-5454.36,-844.316,-1.286,-1.141,-0.834,-0.026
-5454.431,-844.408,-1.285,-1.697,-1.649,-0.018
-5454.434,-844.324,-1.285,-1.478,-0.543,-0.012
-5454.418,-844.337,-1.285,-1.106,-0.6,-0.008
-5454.515,-844.388,-1.284,-1.93,-1.04,0
-5454.481,-844.283,-1.284,-1.304,0.201,-0.003
-5454.444,-844.329,-1.284,-0.732,-0.307,-0.002
-5454.336,-844.221,-1.284,0.485,0.855,0.003
-5454.28,-844.227,-1.284,0.991,0.667,0.002
-5454.031,-844.209,-1.285,3.415,0.755,-0.007
-5454.019,-844.289,-1.285,3.038,-0.181,-0.008
-5454.108,-844.289,-1.285,1.671,-0.154,-0.004
-5454.144,-844.402,-1.284,1.056,-1.294,0.003
-5454.122,-844.458,-1.283,1.124,-1.683,0.008
-5454.103,-844.298,-1.283,1.16,0.207,0.008
-5454.079,-844.282,-1.283,1.234,0.339,0.01
-5454.077,-844.233,-1.283,1.071,0.799,0.006
-5454.075,-844.209,-1.284,0.939,0.93,0
-5454.082,-844.158,-1.283,0.724,1.315,0.009
-5454.128,-844.113,-1.283,0.147,1.589,0.007
-5454.187,-844.046,-1.283,-0.479,2.038,0.006
-5454.194,-843.969,-1.282,-0.483,2.535,0.016
-5454.264,-843.904,-1.282,-1.136,2.834,0.007
-5454.224,-843.976,-1.283,-0.557,1.673,0.002
-5454.19,-844.077,-1.283,-0.126,0.391,0
-5454.188,-844.169,-1.284,-0.091,-0.62,-0.006
-5454.292,-844.133,-1.283,-1.147,-0.152,0.003
-5454.259,-844.035,-1.283,-0.638,0.881,0.002
-5454.081,-844.254,-1.284,1.294,-1.507,-0.006
-5453.981,-844.236,-1.283,2.125,-1.096,-0.001
-5453.829,-844.265,-1.284,3.381,-1.241,-0.007
-5453.911,-844.314,-1.283,2.047,-1.563,0.003
-5453.751,-844.28,-1.283,3.386,-0.975,0.006
-5453.999,-844.487,-1.283,0.338,-2.965,-0.001
-5453.996,-844.453,-1.284,0.319,-2.183,-0.006
-5453.994,-844.54,-1.284,0.29,-2.76,-0.01
-5454.006,-844.399,-1.284,0.12,-0.901,-0.005
-5454.057,-844.401,-1.284,-0.416,-0.788,-0.002
-5454.007,-844.216,-1.285,0.154,1.23,-0.01
-5454,-844.247,-1.284,0.202,0.732,-0.007
-5454.115,-844.227,-1.284,-1.01,0.833,-0.001
-5454.033,-844.199,-1.284,-0.008,1.001,-0.001
-5454.157,-844.266,-1.283,-1.286,0.158,0.003
-5454.152,-844.259,-1.283,-1.045,0.208,0.003
-5454.267,-844.249,-1.284,-2.078,0.28,0
-5454.326,-844.237,-1.285,-2.381,0.368,-0.012
-5454.375,-844.089,-1.285,-2.527,1.837,-0.011
-5454.375,-844.023,-1.285,-2.159,2.243,-0.011
-5454.288,-844.006,-1.284,-0.949,2.093,0
-5454.317,-843.961,-1.284,-1.107,2.247,0.002
-5454.275,-844.184,-1.283,-0.517,-0.385,0.007
-5454.308,-844.244,-1.283,-0.77,-0.941,0.008
-5454.186,-844.186,-1.283,0.597,-0.212,0.01
-5454.065,-844.134,-1.283,1.753,0.357,0.007
-5454.104,-844.023,-1.283,1.098,1.451,0.005
-5454.288,-844.138,-1.283,-0.961,0.046,0.005
-5454.041,-844.181,-1.283,1.718,-0.399,0.004
-5454.012,-844.115,-1.283,1.765,0.343,0.004
-5453.945,-844.209,-1.282,2.199,-0.678,0.009
-5453.89,-844.146,-1.283,2.437,0.066,0.002
-5453.893,-844.179,-1.284,2.056,-0.281,-0.004
-5453.856,-844.152,-1.284,2.126,0.039,-0.004
-5453.845,-844.242,-1.284,1.925,-0.89,-0.004
-5453.828,-844.247,-1.284,1.819,-0.813,-0.002
-5453.954,-844.315,-1.284,0.262,-1.391,-0.002
-5453.891,-844.271,-1.283,0.867,-0.732,0.002
-5454.026,-844.453,-1.282,-0.655,-2.499,0.009
-5454.035,-844.316,-1.282,-0.65,-0.729,0.008
-5453.97,-844.232,-1.282,0.112,0.249,0.007
-5454.048,-844.104,-1.283,-0.701,1.525,0
-5454.021,-844.011,-1.283,-0.316,2.26,-0.002
-5454.06,-844.022,-1.283,-0.675,1.815,0.004
-5453.987,-844.092,-1.283,0.173,0.832,0
-5453.787,-844.054,-1.284,2.213,1.095,-0.008
-5453.883,-844.057,-1.283,0.89,0.911,-0.001
-5453.958,-844.104,-1.283,-0.015,0.289,0.002
-5453.986,-844.044,-1.283,-0.301,0.859,0
-5453.981,-844.106,-1.283,-0.198,0.102,0.001
-5454.078,-844.115,-1.284,-1.165,-0.013,-0.005
-5454.279,-844.154,-1.283,-3.067,-0.407,0.001
-5454.207,-844.214,-1.284,-1.87,-0.961,-0.004
-5454.071,-844.177,-1.284,-0.199,-0.449,-0.002
-5454.194,-844.084,-1.284,-1.437,0.578,-0.004
-5454.116,-844.165,-1.283,-0.426,-0.335,0.001
-5454.25,-844.155,-1.283,-1.733,-0.186,0.001
-5454.277,-843.994,-1.283,-1.767,1.494,0.002
-5454.128,-843.812,-1.283,0.031,3.15,0.007
-5454.089,-843.825,-1.283,0.425,2.553,0.004
-5454.021,-843.764,-1.283,1.063,2.81,0.005
-5454.164,-843.842,-1.283,-0.561,1.588,0.003
-5454.096,-843.835,-1.283,0.217,1.426,0.002
-5454.137,-843.826,-1.283,-0.237,1.314,-0.002
-5454.253,-843.892,-1.283,-1.39,0.442,-0.001
-5454.273,-844.002,-1.282,-1.4,-0.754,0.005
-5454.266,-843.986,-1.283,-1.113,-0.483,0.003
-5454.302,-843.929,-1.282,-1.325,0.18,0.006
-5454.304,-843.963,-1.283,-1.144,-0.197,0.002
-5454.227,-843.971,-1.283,-0.181,-0.256,-0.005
-5454.251,-843.928,-1.283,-0.411,0.224,-0.004
-5454.136,-844.086,-1.284,0.836,-1.431,-0.011
-5453.998,-843.987,-1.283,2.137,-0.208,0.001
-5454.017,-843.93,-1.284,1.624,0.41,-0.005
-5454.067,-843.853,-1.283,0.873,1.145,-0.001
-5453.965,-843.959,-1.283,1.786,-0.11,0.003
-5453.955,-843.887,-1.283,1.634,0.644,0.003
-5453.987,-843.948,-1.283,1.066,-0.083,0.003
-5453.894,-843.906,-1.282,1.863,0.37,0.005
-5453.781,-843.846,-1.283,2.753,0.926,-0.002
-5453.943,-843.904,-1.284,0.683,0.194,-0.01
-5453.953,-843.959,-1.284,0.479,-0.403,-0.01
-5453.969,-843.93,-1.284,0.243,-0.041,-0.011
-5454.042,-843.967,-1.284,-0.541,-0.419,-0.008
-5454.018,-844.063,-1.285,-0.22,-1.338,-0.011
-5453.839,-844.117,-1.285,1.65,-1.705,-0.008
-5453.917,-844.145,-1.285,0.616,-1.736,-0.009
-5454.04,-844.177,-1.284,-0.745,-1.818,-0.004
