-5424.362,-247.257,-1.483,28.838,-543.652,0.007
-5424.042,-255.174,-1.484,27.889,-545.210,0.003
-5423.404,-263.165,-1.485,30.352,-547.285,-0.010
-5422.931,-271.168,-1.485,30.756,-549.193,-0.009
-5422.588,-279.005,-1.485,29.765,-549.103,-0.010
-5422.203,-286.745,-1.486,29.351,-548.031,-0.015
-5423.347,-303.067,-1.486,13.260,-635.462,-0.017
-5424.145,-318.056,-1.485,3.100,-696.312,-0.005
-5424.627,-331.690,-1.485,-2.329,-734.264,-0.003
-5424.734,-344.183,-1.485,-3.082,-754.885,-0.003
-5424.699,-355.798,-1.485,-2.268,-763.440,-0.005
-5424.660,-366.405,-1.486,-1.533,-760.362,-0.005
-5424.500,-376.292,-1.486,0.339,-750.324,-0.009
-5424.077,-385.532,-1.484,4.641,-735.099,0.009
-5423.784,-394.148,-1.484,6.973,-715.690,0.010
-5423.259,-402.456,-1.484,11.354,-695.962,0.013
-5422.593,-410.476,-1.482,16.544,-676.175,0.028
-5421.842,-418.239,-1.481,21.839,-656.651,0.034
-5422.963,-434.539,-1.481,7.091,-727.878,0.025
-5423.905,-449.378,-1.481,-3.650,-773.589,0.022
-5424.161,-463.475,-1.480,-5.755,-804.943,0.025
-5424.134,-476.774,-1.480,-4.625,-823.475,0.022
-5423.773,-489.111,-1.481,-0.229,-829.380,0.016
-5423.201,-501.053,-1.481,5.693,-830.341,0.014
-5422.642,-512.324,-1.481,10.615,-824.252,0.008
-5421.736,-523.297,-1.482,18.372,-815.996,-0.002
-5420.826,-534.042,-1.481,25.038,-806.614,0.002
-5419.846,-544.213,-1.481,31.446,-792.689,0.005
-5418.642,-554.287,-1.482,39.217,-779.824,-0.006
-5417.271,-564.606,-1.484,47.566,-771.363,-0.024
-5416.103,-574.719,-1.485,52.597,-762.038,-0.029
-5414.841,-584.856,-1.487,57.850,-754.322,-0.041
-5413.540,-594.793,-1.487,62.742,-745.681,-0.039
-5412.248,-604.744,-1.487,66.809,-738.465,-0.032
-5411.169,-614.898,-1.487,68.092,-734.392,-0.029
-5409.854,-625.104,-1.488,71.619,-731.453,-0.028
-5408.684,-635.151,-1.488,73.128,-727.315,-0.022
-5407.629,-645.207,-1.487,73.236,-723.871,-0.013
-5406.758,-655.439,-1.487,71.427,-722.746,-0.010
-5405.687,-665.615,-1.487,71.954,-721.211,-0.009
-5404.838,-676.052,-1.487,70.106,-722.591,-0.013
-5403.996,-686.360,-1.487,68.467,-722.446,-0.004
-5403.271,-696.642,-1.486,65.853,-722.040,0.001
-5402.460,-706.910,-1.485,64.520,-721.562,0.008
-5401.609,-717.202,-1.486,63.799,-721.398,-0.000
-5400.942,-727.514,-1.487,61.276,-721.463,-0.008
-5400.250,-737.929,-1.488,59.386,-722.578,-0.013
-5399.562,-748.292,-1.488,57.739,-722.998,-0.012
-5398.871,-758.663,-1.486,56.361,-723.431,0.001
-5398.273,-769.002,-1.486,54.233,-723.479,0.003
-5397.681,-779.333,-1.486,52.350,-723.425,0.004
