Index,Time,((robot).imu)->data[10],debug_Y,debug_X
670,0.670670,0,19.2000008,257.100006
671,0.671668,0,19.2000008,257.100006
672,0.672671,0,19.2000008,257.100006
673,0.673670,0,19.2000008,257.100006
674,0.674668,0,19.2000008,257.100006
675,0.675666,0,19.2000008,257.100006
676,0.676669,0,19.2000008,257.100006
677,0.677668,0,19.2000008,257.100006
678,0.678672,0,19.2000008,257.100006
679,0.679680,0,19.2000008,257.100006
680,0.680671,0,19.2000008,257.100006
681,0.681667,0,19.2000008,257.100006
682,0.682666,0,19.2000008,257.100006
683,0.683670,0,19.2000008,257.100006
684,0.684673,0,19.2000008,257.100006
685,0.685668,0,19.2000008,257.100006
686,0.686667,0,19.2000008,257.100006
687,0.687671,0,19.2000008,257.100006
688,0.688670,0,19.2000008,257.100006
689,0.689666,0,19.2000008,257.100006
690,0.690681,0,19.2000008,257.100006
691,0.691672,0,19.2000008,257.100006
